chr	startwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr05	600001	700000	9	0.8333333333	0.8072916667	0.8125	0.8541666667
Chr05	700001	800000	2	NA	NA	NA	NA
Chr05	800001	900000	7	0.8125	0.75	0.25	0.3875
Chr05	900001	1000000	4	NA	NA	NA	NA
Chr05	1000001	1100000	3	NA	NA	NA	NA
Chr05	1100001	1200000	2	NA	NA	NA	NA
Chr05	1200001	1300000	3	NA	NA	NA	NA
Chr05	1300001	1400000	4	NA	NA	NA	NA
Chr05	1400001	1500000	3	NA	NA	NA	NA
Chr05	1500001	1600000	3	NA	NA	NA	NA
Chr05	1600001	1700000	1	NA	NA	NA	NA
Chr05	1700001	1800000	2	NA	NA	NA	NA
Chr05	1800001	1900000	22	0.71875	0.7253787879	0.75	0.6862745098
Chr05	1900001	2000000	35	0.875	0.873046875	1	0.8671875
Chr05	2000001	2100000	38	0.875	0.8158783784	0.875	0.7916666667
Chr05	2100001	2200000	79	0.6875	0.6766552511	0.8125	0.826099537
Chr05	2200001	2300000	7	0.75	0.7767857143	0.9375	0.9027777778
Chr05	2300001	2400000	8	0.84375	0.8359375	0.9583333333	0.8229166667
Chr05	2400001	2500000	8	0.8229166667	0.8125	0.90625	0.8671875
Chr05	2500001	2600000	5	0.5	0.5958333333	0.75	0.734375
Chr05	2600001	2700000	16	1	0.9348958333	1	0.8489583333
Chr05	2700001	2800000	23	1	0.9356884058	1	0.9375
Chr05	2800001	2900000	5	0.6875	0.7375	0.53125	0.53125
Chr05	2900001	3000000	15	0.8333333333	0.8097222222	1	0.8509615385
Chr05	3000001	3100000	14	1	0.9134615385	1	0.9236111111
Chr05	3100001	3200000	24	0.6875	0.7387152778	0.6666666667	0.6691176471
Chr05	3200001	3300000	2	NA	NA	NA	NA
Chr05	3300001	3400000	11	0.875	0.8806818182	0.6666666667	0.7
Chr05	3400001	3500000	7	0.8125	0.7589285714	0.9375	0.9125
Chr05	3500001	3600000	8	0.4583333333	0.484375	0.5	0.5286458333
Chr05	3600001	3700000	8	0.9166666667	0.8541666667	1	0.9583333333
Chr05	3700001	3800000	13	0.7916666667	0.7361111111	0.5416666667	0.5277777778
Chr05	3800001	3900000	4	NA	NA	NA	NA
Chr05	3900001	4000000	5	1	0.95	0.9375	0.9375
Chr05	4000001	4100000	31	0.75	0.7901785714	0.6666666667	0.7020833333
Chr05	4100001	4200000	38	0.6875	0.6814516129	0.8333333333	0.5579710145
Chr05	4200001	4300000	11	0.875	0.825	1	0.875
Chr05	4300001	4400000	36	0.6875	0.703125	0.375	0.4583333333
Chr05	4400001	4500000	6	1	0.8958333333	1	0.8875
Chr05	4500001	4600000	7	0.75	0.7738095238	0.6458333333	0.6840277778
Chr05	4600001	4700000	5	1	1	1	1
Chr05	4700001	4800000	2	NA	NA	NA	NA
Chr05	4800001	4900000	37	0.625	0.6013513514	0.3333333333	0.4603174603
Chr05	4900001	5000000	6	0.875	0.8402777778	0.875	0.875
Chr05	5000001	5100000	16	0.6875	0.7583333333	0.75	0.7166666667
Chr05	5100001	5200000	102	0.6875	0.7426975945	0.75	0.825877193
Chr05	5200001	5300000	24	0.8125	0.847826087	1	0.8323863636
Chr05	5300001	5400000	13	0.75	0.6762820513	0.5625	0.6898148148
Chr05	5400001	5500000	18	0.71875	0.7511574074	0.75	0.7419871795
Chr05	5500001	5600000	14	0.6875	0.7064393939	0.75	0.7986111111
Chr05	5600001	5700000	10	0.8854166667	0.7333333333	0.75	0.6785714286
Chr05	5700001	5800000	34	0.8333333333	0.8061868687	0.6666666667	0.6225490196
Chr05	5800001	5900000	9	1	0.921875	1	0.9375
Chr05	5900001	6000000	10	0.9166666667	0.8604166667	0.6770833333	0.7552083333
Chr05	6000001	6100000	10	0.875	0.8520833333	0.9375	0.925
Chr05	6100001	6200000	71	0.6666666667	0.6720328283	0.75	0.8011642157
Chr05	6200001	6300000	26	0.6041666667	0.6684027778	0.75	0.6625
Chr05	6300001	6400000	18	0.8333333333	0.7745098039	0.75	0.8229166667
Chr05	6400001	6500000	22	1	0.8939393939	0.9375	0.871031746
Chr05	6500001	6600000	46	1	0.9602713178	1	0.9508928571
Chr05	6600001	6700000	9	1	0.8541666667	0.625	0.7416666667
Chr05	6700001	6800000	10	0.75	0.7939814815	0.75	0.8171296296
Chr05	6800001	6900000	15	0.75	0.7805555556	0.6458333333	0.5538194444
Chr05	6900001	7000000	4	NA	NA	NA	NA
Chr05	7000001	7100000	10	0.625	0.6736111111	0.6666666667	0.6375
Chr05	7100001	7200000	8	0.65625	0.6015625	0.75	0.7604166667
Chr05	7200001	7300000	36	1	0.8623511905	0.75	0.7961309524
Chr05	7300001	7400000	26	0.6041666667	0.6217948718	0.75	0.7683333333
Chr05	7400001	7500000	68	1	0.8796641791	1	0.9070512821
Chr05	7500001	7600000	31	0.6875	0.7190860215	0.8125	0.8239942529
Chr05	7600001	7700000	20	0.5	0.5772058824	0.625	0.5863095238
Chr05	7700001	7800000	22	0.625	0.6922348485	0.75	0.7214912281
Chr05	7800001	7900000	44	0.75	0.7276422764	0.6666666667	0.6606182796
Chr05	7900001	8000000	35	0.8125	0.7630952381	0.75	0.8421474359
Chr05	8000001	8100000	28	0.75	0.7782738095	0.8125	0.8533950617
Chr05	8100001	8200000	43	0.625	0.6259689922	0.625	0.5882936508
Chr05	8200001	8300000	26	0.8333333333	0.8229166667	0.9375	0.8525641026
Chr05	8300001	8400000	55	0.75	0.7350628931	0.75	0.7819148936
Chr05	8400001	8500000	23	0.6875	0.7092391304	0.6770833333	0.6875
Chr05	8500001	8600000	3	NA	NA	NA	NA
Chr05	8600001	8700000	12	0.5625	0.625	0.75	0.7638888889
Chr05	8700001	8800000	9	0.6875	0.7083333333	0.6666666667	0.7476851852
Chr05	8800001	8900000	30	0.5625	0.6142241379	0.625	0.6180555556
Chr05	8900001	9000000	13	0.6770833333	0.7013888889	0.75	0.7868589744
Chr05	9000001	9100000	6	1	0.9027777778	0.8229166667	0.8489583333
Chr05	9100001	9200000	25	0.5625	0.6258333333	0.6875	0.76
Chr05	9200001	9300000	130	0.9166666667	0.8810221354	0.75	0.8190359477
Chr05	9300001	9400000	1	NA	NA	NA	NA
Chr05	9400001	9500000	29	0.78125	0.7756410256	0.8229166667	0.8586309524
Chr05	9500001	9600000	44	1	0.9553571429	1	0.9637896825
Chr05	9600001	9700000	37	0.9583333333	0.8388480392	1	0.8851010101
Chr05	9700001	9800000	17	0.5833333333	0.6446078431	0.8125	0.828125
Chr05	9800001	9900000	11	0.5625	0.6647727273	0.75	0.8101851852
Chr05	9900001	10000000	9	0.875	0.8634259259	0.9166666667	0.9074074074
Chr05	10000001	10100000	45	1	0.8958333333	1	0.9241071429
Chr05	10100001	10200000	60	1	0.9418103448	1	0.9605034722
Chr05	10200001	10300000	38	0.6875	0.7209429825	0.8125	0.8316441441
Chr05	10300001	10400000	97	0.75	0.7233676976	0.875	0.8638565891
Chr05	10400001	10500000	32	0.6875	0.708984375	0.75	0.7819444444
Chr05	10500001	10600000	35	0.625	0.6521464646	0.75	0.7720959596
Chr05	10600001	10700000	8	0.8958333333	0.8307291667	0.9375	0.8839285714
Chr05	10700001	10800000	7	1	0.925	1	0.9583333333
Chr05	10800001	10900000	96	0.6875	0.7174479167	0.625	0.6532894737
Chr05	10900001	11000000	3	NA	NA	NA	NA
Chr05	11000001	11100000	10	0.75	0.7604166667	0.6458333333	0.6276041667
Chr05	11100001	11200000	7	1	0.9642857143	1	1
Chr05	11200001	11300000	9	1	0.9114583333	1	0.9351851852
Chr05	11300001	11400000	7	0.9166666667	0.8482142857	0.75	0.75
Chr05	11400001	11500000	6	1	0.9340277778	1	0.9375
Chr05	11500001	11600000	6	0.40625	0.4375	0.5	0.4895833333
Chr05	11600001	11700000	24	0.9166666667	0.8758680556	0.75	0.78125
Chr05	11700001	11800000	19	0.6666666667	0.6840277778	0.625	0.6793981481
Chr05	11800001	11900000	21	0.75	0.7668650794	0.6666666667	0.640625
Chr05	11900001	12000000	25	1	0.9475	1	0.9236111111
Chr05	12000001	12100000	65	1	0.9567057292	1	0.8541666667
Chr05	12100001	12200000	18	1	0.9718137255	1	0.9791666667
Chr05	12200001	12300000	62	1	0.9239583333	1	0.9620901639
Chr05	12300001	12400000	18	0.8125	0.7824074074	0.90625	0.8606770833
Chr05	12400001	12500000	51	0.9583333333	0.8390151515	1	0.8928571429
Chr05	12500001	12600000	16	0.75	0.7819444444	0.75	0.7692307692
Chr05	12600001	12700000	30	0.6875	0.7083333333	0.75	0.7782738095
Chr05	12700001	12800000	15	0.75	0.7263888889	0.8125	0.8416666667
Chr05	12800001	12900000	9	0.7604166667	0.8046875	0.71875	0.71875
Chr05	12900001	13000000	2	NA	NA	NA	NA
Chr05	13000001	13100000	3	NA	NA	NA	NA
Chr05	13100001	13200000	14	0.53125	0.6235119048	0.6875	0.7367424242
Chr05	13200001	13300000	7	1	1	1	1
Chr05	13300001	13400000	14	0.75	0.7767857143	0.90625	0.8303571429
Chr05	13400001	13500000	49	0.6875	0.7287234043	1	0.8432971014
Chr05	13500001	13600000	3	NA	NA	NA	NA
Chr05	13600001	13700000	24	0.6875	0.7239583333	0.75	0.8185763889
Chr05	13700001	13800000	22	0.6666666667	0.6940789474	0.71875	0.7604166667
Chr05	13800001	13900000	88	1	0.9828869048	1	0.9944779116
Chr05	13900001	14000000	43	0.84375	0.8159722222	0.8125	0.8262195122
Chr05	14000001	14100000	9	0.8333333333	0.7893518519	0.9270833333	0.8958333333
Chr05	14100001	14200000	22	0.875	0.8427083333	0.9375	0.9107142857
Chr05	14200001	14300000	16	0.71875	0.7434895833	0.8333333333	0.7782738095
Chr05	14300001	14400000	33	0.875	0.8226010101	0.875	0.8843390805
Chr05	14400001	14500000	23	0.8125	0.7880434783	0.9375	0.8888888889
Chr05	14500001	14600000	18	0.8541666667	0.7719907407	0.84375	0.81640625
Chr05	14600001	14700000	16	0.71875	0.71875	0.78125	0.7291666667
Chr05	14700001	14800000	7	0.6875	0.6696428571	0.6666666667	0.7380952381
Chr05	14800001	14900000	21	0.75	0.7619047619	1	0.9037698413
Chr05	14900001	15000000	14	0.65625	0.6830357143	0.78125	0.8244047619
Chr05	15000001	15100000	14	0.75	0.7366071429	0.8333333333	0.8365384615
Chr05	15100001	15200000	29	0.9166666667	0.8147321429	1	0.8740079365
Chr05	15200001	15300000	17	0.7916666667	0.7552083333	0.6875	0.7208333333
Chr05	15300001	15400000	11	0.6875	0.7064393939	0.75	0.7708333333
Chr05	15400001	15500000	99	0.75	0.7565901361	0.8125	0.8304824561
Chr05	15500001	15600000	159	1	0.9844077568	1	0.9836783439
Chr05	15600001	15700000	15	0.5625	0.5708333333	0.6875	0.6458333333
Chr05	15700001	15800000	3	NA	NA	NA	NA
Chr05	15800001	15900000	23	0.9375	0.9117063492	1	0.9560185185
Chr05	15900001	16000000	24	0.8229166667	0.7951388889	0.8125	0.847826087
Chr05	16000001	16100000	17	1	0.9427083333	0.8333333333	0.7115384615
Chr05	16100001	16200000	43	0.8333333333	0.818452381	1	0.9292929293
Chr05	16200001	16300000	16	1	0.8527777778	0.9375	0.8597222222
Chr05	16300001	16400000	4	NA	NA	NA	NA
Chr05	16400001	16500000	33	1	0.890625	1	0.9
Chr05	16500001	16600000	52	1	0.97625	1	0.9537037037
Chr05	16600001	16700000	19	1	0.8782894737	1	0.9342105263
Chr05	16700001	16800000	20	0.75	0.7708333333	0.75	0.79375
Chr05	16800001	16900000	24	0.6145833333	0.640625	0.75	0.7623106061
Chr05	16900001	17000000	42	1	0.9375	1	0.9506578947
Chr05	17000001	17100000	14	1	0.8452380952	0.8229166667	0.8541666667
Chr05	17100001	17200000	27	0.875	0.8107638889	1	0.9015151515
Chr05	17200001	17300000	62	0.5625	0.571875	0.6666666667	0.6506944444
Chr05	17300001	17400000	11	0.5	0.6515151515	0.6666666667	0.6604166667
Chr05	17400001	17500000	25	0.6875	0.695	0.875	0.8308333333
Chr05	17500001	17600000	13	1	0.7935606061	0.8333333333	0.6988636364
Chr05	17600001	17700000	40	0.6875	0.6677631579	0.75	0.756547619
Chr05	17700001	17800000	26	0.6458333333	0.6371527778	1	0.8081140351
Chr05	17800001	17900000	10	0.8333333333	0.8354166667	0.75	0.8035714286
Chr05	17900001	18000000	45	0.78125	0.7668650794	0.75	0.7825854701
Chr05	18000001	18100000	39	1	0.9035087719	1	0.931640625
Chr05	18100001	18200000	33	0.8125	0.7972222222	1	0.8916666667
Chr05	18200001	18300000	35	0.7916666667	0.78125	1	0.8666666667
Chr05	18300001	18400000	41	1	0.9890350877	1	0.9707207207
Chr05	18400001	18500000	38	0.6041666667	0.6597222222	0.6875	0.6574074074
Chr05	18500001	18600000	28	1	0.9196428571	1	0.8802083333
Chr05	18600001	18700000	42	1	0.7291666667	0.6666666667	0.61328125
Chr05	18700001	18800000	11	0.5	0.5395833333	0.75	0.75
Chr05	18800001	18900000	40	0.75	0.7633547009	0.75	0.7627688172
Chr05	18900001	19000000	59	0.75	0.7420977011	0.875	0.8245192308
Chr05	19000001	19100000	11	0.75	0.7386363636	1	0.8465909091
Chr05	19100001	19200000	13	0.75	0.7613636364	0.7916666667	0.7541666667
Chr05	19200001	19300000	5	0.5	0.5625	0.7395833333	0.7291666667
Chr05	19300001	19400000	36	0.6458333333	0.728587963	0.6666666667	0.7607142857
Chr05	19400001	19500000	44	0.8333333333	0.7615131579	0.96875	0.7928240741
Chr05	19500001	19600000	46	0.6875	0.6691468254	0.6875	0.7041666667
Chr05	19600001	19700000	9	0.5	0.5208333333	0.75	0.6412037037
Chr05	19700001	19800000	36	0.75	0.73828125	0.6770833333	0.7235576923
Chr05	19800001	19900000	29	1	0.8857758621	1	0.8739583333
Chr05	19900001	20000000	8	0.65625	0.6640625	0.7083333333	0.7109375
Chr05	20000001	20100000	26	0.71875	0.7270833333	0.6666666667	0.6150362319
Chr05	20100001	20200000	27	0.8125	0.7777777778	0.8125	0.8097826087
Chr05	20200001	20300000	45	0.6875	0.6861111111	0.8125	0.800462963
Chr05	20300001	20400000	18	0.8125	0.8235294118	0.9375	0.9117647059
Chr05	20400001	20500000	44	0.5625	0.6182170543	0.75	0.7782738095
Chr05	20500001	20600000	64	0.875	0.7967836257	1	0.9274193548
Chr05	20600001	20700000	67	1	0.9440359477	1	0.9674242424
Chr05	20700001	20800000	33	0.5625	0.5403225806	0.75	0.8106060606
Chr05	20800001	20900000	13	0.75	0.7467948718	0.9166666667	0.9184027778
Chr05	20900001	21000000	49	0.78125	0.7973484848	0.9375	0.8860544218
Chr05	21000001	21100000	23	0.65625	0.6695075758	0.8125	0.8505434783
Chr05	21100001	21200000	50	1	0.8411458333	1	0.87
Chr05	21200001	21300000	37	0.5625	0.6574754902	0.75	0.7886904762
Chr05	21300001	21400000	34	0.8125	0.7910539216	0.875	0.8578431373
Chr05	21400001	21500000	45	1	0.9040697674	1	0.9449074074
Chr05	21500001	21600000	30	0.9375	0.7942708333	0.9270833333	0.9030448718
Chr05	21600001	21700000	45	0.5729166667	0.5915570175	0.8125	0.8259259259
Chr05	21700001	21800000	11	1	0.8875	1	0.9261363636
Chr05	21800001	21900000	61	1	0.9847470238	1	0.9839480874
Chr05	21900001	22000000	18	0.6875	0.6605392157	0.78125	0.8194444444
Chr05	22000001	22100000	32	0.6875	0.6837797619	0.78125	0.8079427083
Chr05	22100001	22200000	25	0.5625	0.606884058	0.6875	0.7599637681
Chr05	22200001	22300000	30	0.78125	0.7038690476	0.7916666667	0.7876602564
Chr05	22300001	22400000	24	0.75	0.8020833333	1	0.8451086957
Chr05	22400001	22500000	101	0.5	0.5544871795	0.75	0.8001373626
Chr05	22500001	22600000	11	1	0.8806818182	1	0.9242424242
Chr05	22600001	22700000	38	0.625	0.656547619	0.75	0.8113738739
Chr05	22700001	22800000	34	0.625	0.6354166667	0.8229166667	0.8308823529
Chr05	22800001	22900000	125	0.5625	0.5876068376	0.6875	0.7376033058
Chr05	22900001	23000000	15	0.59375	0.6711309524	0.75	0.8392857143
Chr05	23000001	23100000	22	0.75	0.7039473684	0.75	0.8125
Chr05	23100001	23200000	69	0.5	0.5656565657	0.6666666667	0.7139303483
Chr05	23200001	23300000	48	0.6666666667	0.7035984848	0.75	0.8001126126
Chr05	23300001	23400000	28	0.5	0.5647321429	0.6875	0.7371794872
Chr05	23400001	23500000	30	0.75	0.753591954	0.75	0.8020833333
Chr05	23500001	23600000	14	0.8333333333	0.8371212121	1	0.9226190476
Chr05	23600001	23700000	20	0.8333333333	0.7256944444	1	0.875
Chr05	23700001	23800000	23	0.6041666667	0.6375	0.75	0.821969697
Chr05	23800001	23900000	8	0.4375	0.494047619	0.6666666667	0.6354166667
Chr05	23900001	24000000	28	0.5	0.5191666667	0.625	0.634057971
Chr05	24000001	24100000	14	0.5416666667	0.5982142857	0.6666666667	0.7326388889
Chr05	24100001	24200000	72	0.75	0.7874293785	0.6666666667	0.6801470588
Chr05	24200001	24300000	17	0.6666666667	0.6822916667	0.75	0.68359375
Chr05	24300001	24400000	68	1	0.9900956284	0.75	0.7171717172
Chr05	24400001	24500000	52	0.5729166667	0.5879166667	0.75	0.7674319728
Chr05	24500001	24600000	73	0.75	0.7297885572	0.75	0.6922619048
Chr05	24600001	24700000	12	0.5	0.5505952381	0.75	0.8068181818
Chr05	24700001	24800000	172	0.4166666667	0.4086538462	0.75	0.779877261
Chr05	24800001	24900000	45	0.1875	0.3639705882	0.6458333333	0.6480263158
Chr05	24900001	25000000	19	0.25	0.3310185185	0.5	0.546875
Chr05	25000001	25100000	47	0.1875	0.3151709402	0.5	0.4893617021
Chr05	25100001	25200000	16	0.21875	0.3611111111	0.6770833333	0.6484375
Chr05	25200001	25300000	30	0.1875	0.1903409091	0.5625	0.5408333333
Chr05	25300001	25400000	43	1	0.8791666667	0.8125	0.7561936937
Chr05	25400001	25500000	65	0.75	0.6578525641	0.6875	0.7288194444
Chr05	25500001	25600000	32	0.875	0.7827380952	0.6666666667	0.6537356322
Chr05	25600001	25700000	29	0.25	0.3125	0.5	0.5285493827
Chr05	25700001	25800000	47	0.25	0.3052884615	0.75	0.7916666667
Chr05	25800001	25900000	71	1	0.8375706215	0.75	0.7077294686
Chr05	25900001	26000000	57	1	0.7534722222	0.75	0.7100694444
Chr05	26000001	26100000	29	0.625	0.60625	0.75	0.700617284
Chr05	26100001	26200000	124	0.1666666667	0.2349537037	0.6666666667	0.6623427673
Chr05	26200001	26300000	31	0.375	0.5143229167	0.6041666667	0.6177884615
Chr05	26300001	26400000	20	0.5833333333	0.5920138889	0.6666666667	0.711622807
Chr05	26400001	26500000	9	0.1875	0.1994047619	0.625	0.6157407407
Chr05	26500001	26600000	68	0.25	0.3358134921	0.75	0.7233796296
Chr05	26600001	26700000	170	0.1666666667	0.257183908	0.6666666667	0.6080974843
Chr05	26700001	26800000	29	0.5625	0.4975490196	0.75	0.7538580247
Chr05	26800001	26900000	31	0.375	0.4375	0.75	0.7043010753
Chr05	26900001	27000000	24	0.25	0.3205128205	0.96875	0.8784722222
Chr05	27000001	27100000	18	1	0.9107142857	0.9375	0.8502604167
Chr05	27100001	27200000	22	0.6979166667	0.6106770833	0.8125	0.7685185185
Chr05	27200001	27300000	51	0.1458333333	0.1694444444	0.75	0.7694444444
Chr05	27300001	27400000	78	0.25	0.3316326531	0.75	0.7836309524
Chr05	27400001	27500000	36	0.6875	0.675	0.75	0.6760057471
Chr05	27500001	27600000	17	0.8125	0.796875	0.9375	0.8502604167
Chr05	27600001	27700000	91	0.5625	0.5498188406	0.625	0.6532172996
Chr05	27700001	27800000	36	0.25	0.308531746	0.625	0.6053921569
Chr05	27800001	27900000	7	0.6666666667	0.6388888889	0.75	0.7678571429
Chr05	27900001	28000000	108	0.6875	0.6510416667	0.9375	0.8935185185
Chr05	28000001	28100000	69	0.2916666667	0.4155092593	0.75	0.6820512821
Chr05	28100001	28200000	45	0.6875	0.5698198198	0.8229166667	0.7869318182
Chr05	28200001	28300000	121	0.75	0.7371794872	0.625	0.6501572327
Chr05	28300001	28400000	47	0.6875	0.6277777778	0.8333333333	0.7833333333
Chr05	28400001	28500000	23	0.1666666667	0.3567708333	0.75	0.8058712121
Chr05	28500001	28600000	53	0.3229166667	0.3261217949	0.75	0.7481884058
Chr05	28600001	28700000	22	0.25	0.2980769231	0.8125	0.8083333333
Chr05	28700001	28800000	9	0.5625	0.5486111111	0.5	0.5952380952
Chr05	28800001	28900000	63	0.3333333333	0.4055851064	0.75	0.7690373563
Chr05	28900001	29000000	113	0.1875	0.2645547945	0.6875	0.7384708738
Chr05	29000001	29100000	35	0.625	0.548245614	0.65625	0.6373697917
Chr05	29100001	29200000	48	1	0.7786458333	0.75	0.7178819444
Chr05	29200001	29300000	15	0.3333333333	0.4727564103	0.6875	0.6799242424
Chr05	29300001	29400000	60	1	0.8405612245	0.75	0.7757575758
Chr05	29400001	29500000	42	0.5	0.5094086022	0.75	0.8038617886
Chr05	29500001	29600000	114	1	0.9477911647	0.75	0.7582186544
Chr05	29600001	29700000	21	0.375	0.4375	0.75	0.7797619048
Chr05	29700001	29800000	103	0.1875	0.2267932489	0.6666666667	0.6428571429
Chr05	29800001	29900000	46	0.5625	0.563844086	0.75	0.7032407407
Chr05	29900001	30000000	26	0.1666666667	0.1805555556	0.5625	0.6008333333
Chr05	30000001	30100000	43	0.3333333333	0.4345238095	0.78125	0.7416666667
Chr05	30100001	30200000	33	0.46875	0.4739583333	0.625	0.6458333333
Chr05	30200001	30300000	49	0.21875	0.2916666667	0.75	0.7485795455
Chr05	30300001	30400000	20	0.375	0.5	0.8541666667	0.8567708333
Chr05	30400001	30500000	66	0.875	0.6988993711	0.6875	0.7149470899
Chr05	30500001	30600000	299	0.3333333333	0.3627604167	0.75	0.7665909091
Chr05	30600001	30700000	112	0.5833333333	0.5469527363	0.8125	0.7965210356
Chr05	30700001	30800000	79	0.6666666667	0.6271551724	0.5833333333	0.5934606481
Chr05	30800001	30900000	50	1	0.8344298246	0.6875	0.7175
Chr05	30900001	31000000	7	0.21875	0.3333333333	0.5625	0.5892857143
Chr05	31000001	31100000	11	0.375	0.3363095238	0.53125	0.5364583333
Chr05	31100001	31200000	19	0.4166666667	0.4583333333	0.8333333333	0.7708333333
Chr05	31200001	31300000	168	0.71875	0.6240530303	0.5833333333	0.5919289044
Chr05	31300001	31400000	58	0.3541666667	0.3900462963	0.75	0.7590909091
Chr05	31400001	31500000	64	0.3333333333	0.3388888889	0.5	0.5305059524
Chr05	31500001	31600000	92	1	0.8813405797	0.6666666667	0.6769366197
Chr05	31600001	31700000	30	0.0833333333	0.3416666667	0.6875	0.6566666667
Chr05	31700001	31800000	66	1	1	0.3333333333	0.4015456989
Chr05	31800001	31900000	51	NA	NaN	0.5833333333	0.5615942029
Chr05	31900001	32000000	191	0.1875	0.2893518519	0.5833333333	0.5848509934
Chr05	32000001	32100000	245	1	0.7820512821	0.625	0.6282492355
Chr05	32100001	32200000	59	0.1458333333	0.29125	0.6666666667	0.6477623457
Chr05	32200001	32300000	16	0.3333333333	0.4050925926	0.75	0.75
Chr05	32300001	32400000	33	1	0.8778735632	0.8125	0.8235677083
Chr05	32400001	32500000	37	1	0.8564814815	0.78125	0.7665441176
Chr05	32500001	32600000	37	0.75	0.6834935897	0.9166666667	0.8293918919
Chr05	32600001	32700000	19	0.375	0.3671875	0.75	0.762254902
Chr05	32700001	32800000	38	0.25	0.3474264706	0.6875	0.6717342342
Chr05	32800001	32900000	14	0.78125	0.725	0.9375	0.8560606061
Chr05	32900001	33000000	160	0.1666666667	0.2223731884	0.6875	0.7164977477
Chr05	33000001	33100000	60	1	0.8192934783	0.75	0.7528735632
Chr05	33100001	33200000	52	0.1666666667	0.2827380952	0.5	0.5200163399
Chr05	33200001	33300000	18	1	0.7483974359	0.6875	0.7277777778
Chr05	33300001	33400000	30	0.1666666667	0.2083333333	0.75	0.737654321
Chr05	33400001	33500000	17	0.4375	0.4402777778	0.5625	0.6078431373
Chr05	33500001	33600000	25	0.5625	0.5597222222	0.78125	0.7673611111
Chr05	33600001	33700000	22	1	0.8685897436	0.75	0.7196969697
Chr05	33700001	33800000	133	1	0.9061147186	0.75	0.7152777778
Chr05	33800001	33900000	51	1	0.8567708333	0.8333333333	0.8161764706
Chr05	33900001	34000000	106	0.5625	0.5632309942	0.75	0.8078703704
Chr05	34000001	34100000	13	0.5833333333	0.625	0.8125	0.7973484848
Chr05	34100001	34200000	8	1	1	0.875	0.8571428571
Chr05	34200001	34300000	52	0.3333333333	0.4654605263	0.75	0.7539893617
